period,cliente,produc,cantidad_facturas,cantidad_unidades,cantidad_productos,total_facturado,unidades_promedio_por_compra,productos_promedio_por_compra,precio_uni,depo,descripcion,precio_uni_deflactado,total_facturado_deflactado
2023-01,6492,000-000-13890,1.0,7.0,7.0,2289.61,7.0,7.0,270.32,1.0,surtido diversion x 390 grs,1514.00180040359,12823.593009107963
2024-05,6492,000-000-13929,1.0,6.0,2.0,3123.13,6.0,2.0,1290.55,1.0,amor agrup 3 x 108 grs,1329.2665,3216.8239
2022-11,6492,000-000-13940,1.0,5.0,5.0,1070.77,5.0,5.0,196.6518,1.0,chocolinas x 262 grs,1231.5840992732608,6705.98136390732
2023-10,6492,000-000-13942,1.0,3.0,3.0,1474.91,3.0,3.0,451.457,1.0,coquitas x 270 grs,1154.0189767105192,3770.1799483452733
2022-11,6492,000-000-13943,1.0,4.0,4.0,615.5,4.0,4.0,141.2994,1.0,vainitas x 152 grs,884.9250008230395,3854.7321362056796
2024-03,6492,000-000-13946,1.0,4.0,4.0,3679.95000007,2.0,2.0,760.320000015,1.0,h gelato limon al agua,869.9630100651631,4210.622341760094
2022-10,6492,000-000-13950,1.0,24.0,2.0,1068.58,24.0,2.0,441.56,1.0,mogul mircielago hw x 12 uds,2862.1752483106156,6926.495214330459
2023-10,6492,000-000-14042,1.0,16.0,1.0,2133.01,16.0,1.0,1762.82,1.0,mogul tubito extr frut 16 x 15 grs,4506.13841966087,5452.42186412727
2023-11,6492,000-000-14042,2.0,32.0,2.0,4479.32,16.0,1.0,1850.961,1.0,mogul tubito extr frut 16 x 15 grs,4089.40824601894,9896.355538856604
2023-12,6492,000-000-14042,2.0,32.0,2.0,6020.23,16.0,1.0,2487.69155,1.0,mogul tubito extr frut 16 x 15 grs,4237.598001181022,10255.015182509269
2024-01,6492,000-000-14042,2.0,32.0,2.0,7725.94,16.0,1.0,3192.5375,1.0,mogul tubito extr frut 16 x 15 grs,4516.81959022931,10930.702347250812
2024-02,6492,000-000-14042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul tubito extr frut 16 x 15 grs,0.0,0.0
2024-03,6492,000-000-14042,1.0,16.0,1.0,3180.51,16.0,1.0,2628.52,1.0,mogul tubito extr frut 16 x 15 grs,3007.569406528,3639.159897264
2023-10,6492,000-000-14068,1.0,16.0,1.0,2133.01,16.0,1.0,1762.82,1.0,mogul tubito extr tutti 16 x 15 grs,4506.13841966087,5452.42186412727
2023-11,6492,000-000-14068,2.0,32.0,2.0,4479.32,16.0,1.0,1850.961,1.0,mogul tubito extr tutti 16 x 15 grs,4089.40824601894,9896.355538856604
2023-12,6492,000-000-14068,1.0,16.0,1.0,3511.8,16.0,1.0,2902.3068,1.0,mogul tubito extr tutti 16 x 15 grs,4943.864320515976,5982.090770275564
2024-01,6492,000-000-14068,2.0,32.0,2.0,7725.94,16.0,1.0,3192.5375,1.0,mogul tubito extr tutti 16 x 15 grs,4516.81959022931,10930.702347250812
2024-02,6492,000-000-14068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul tubito extr tutti 16 x 15 grs,0.0,0.0
2024-03,6492,000-000-14068,1.0,16.0,1.0,3180.51,16.0,1.0,2628.52,1.0,mogul tubito extr tutti 16 x 15 grs,3007.569406528,3639.159897264
2024-04,6492,000-000-14068,1.0,16.0,1.0,3862.97,16.0,1.0,3192.54,1.0,mogul tubito extr tutti 16 x 15 grs,3446.1553775999996,4169.844336799999
2024-04,6492,000-000-14166,1.0,24.0,3.0,2329.15,24.0,3.0,641.64,1.0,mogul tubito extr tutti x 70 grs,692.6118816,2514.177676
2024-04,6492,000-000-14198,1.0,3.0,3.0,1821.43,3.0,3.0,501.77,1.0,beb arcor manzana x 1 lt,541.6306087999999,1966.1243991999997
2024-03,6492,000-000-14322,1.0,4.0,4.0,2675.29,4.0,4.0,552.7446,1.0,chocolinas x 170 grs,632.4539088854399,3061.0839398559997
2024-04,6492,000-000-14322,1.0,4.0,4.0,2361.58,4.0,4.0,487.93,1.0,chocolinas x 170 grs,526.6911591999999,2549.1839152
2024-05,6492,000-000-14322,1.0,6.0,6.0,3542.21,6.0,6.0,552.7446,1.0,chocolinas x 170 grs,569.3269379999999,3648.4763
2024-03,6492,000-000-14323,1.0,2.0,2.0,1861.68,2.0,2.0,769.29,1.0,chocolinas x 250 grs,880.2265414559998,2130.1461707519998
2024-05,6492,000-000-14324,1.0,2.0,2.0,774.01,2.0,2.0,319.84,1.0,chocolinas x 100 grs,329.43519999999995,797.2302999999999
2024-04,6492,000-000-14335,1.0,7.0,7.0,8229.2,7.0,7.0,971.57,1.0,surtido bagley x 400 grs,1048.7515208,8882.927647999999
2024-05,6492,000-000-14351,1.0,6.0,6.0,3559.79,6.0,6.0,490.3277,1.0,rumba x 110 grs,505.037531,3666.5837
2024-05,6492,000-000-14353,1.0,6.0,6.0,3559.79,6.0,6.0,490.3277,1.0,amor x 110 grs,505.037531,3666.5837
2024-05,6492,000-000-14354,1.0,6.0,6.0,3559.78,6.0,6.0,490.3277,1.0,mellizas x 110 grs,505.037531,3666.5734
2024-01,6492,000-000-14396,1.0,4.0,4.0,1195.32,4.0,4.0,246.9683,1.0,alfajor tubby x 46 grs,349.4121073301815,1691.1453013763814
2024-02,6492,000-000-14396,1.0,3.0,3.0,896.49,3.0,3.0,246.9683,1.0,alfajor tubby x 46 grs,312.2538939501176,1133.4754030672798
2024-05,6492,000-000-2141,2.0,394.0,2.0,11538.529999999999,197.0,1.0,4940.676,1.0,rodajas acidas x 930 grs,5088.89628,11884.685899999999
2022-01,6492,000-000-2301,1.0,12.0,1.0,422.89,12.0,1.0,349.5044,1.0,mogul viborita x 12 uds,3883.9605472314292,4699.477533955794
2022-02,6492,000-000-2301,1.0,12.0,1.0,422.9,12.0,1.0,349.5044,1.0,mogul viborita x 12 uds,3612.986555564121,4371.710382896658
2022-03,6492,000-000-2301,2.0,24.0,2.0,845.8,12.0,1.0,349.5044,1.0,mogul viborita x 12 uds,3370.323279444143,8156.176087493765
2022-04,6492,000-000-2301,1.0,12.0,1.0,465.18,12.0,1.0,384.4549,1.0,mogul viborita x 12 uds,3500.808485342346,4235.883301816552
2022-05,6492,000-000-2301,2.0,24.0,2.0,1000.1500000000001,12.0,1.0,413.28885,1.0,mogul viborita x 12 uds,3604.758234199718,8723.436279335501
2022-06,6492,000-000-2301,3.0,36.0,3.0,1604.92,12.0,1.0,442.1227999999999,1.0,mogul viborita x 12 uds,3686.665043686461,13382.712816243082
2022-07,6492,000-000-2301,2.0,24.0,2.0,1150.17,12.0,1.0,475.2818,1.0,mogul viborita x 12 uds,3738.833180062745,9047.882243150838
2022-08,6492,000-000-2301,1.0,12.0,1.0,664.44,12.0,1.0,549.1155,1.0,mogul viborita x 12 uds,4033.2870874914756,4880.352626019182
2022-09,6492,000-000-2301,1.0,12.0,1.0,664.44,12.0,1.0,549.1155,1.0,mogul viborita x 12 uds,3780.025386589949,4573.901242754622
2022-10,6492,000-000-2301,2.0,36.0,3.0,1993.3,18.0,1.5,549.11775,1.0,mogul viborita x 12 uds,3559.360522823663,12920.495340287956
2022-11,6492,000-000-2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul viborita x 12 uds,0.0,0.0
2022-12,6492,000-000-2301,1.0,12.0,1.0,760.11,12.0,1.0,628.1865,1.0,mogul viborita x 12 uds,3757.578519697017,4546.695939194649
2023-01,6492,000-000-2301,2.0,24.0,2.0,1723.32,12.0,1.0,712.112,1.0,mogul viborita x 12 uds,3988.379883430754,9651.929500856448
2023-02,6492,000-000-2301,2.0,24.0,2.0,1828.1,12.0,1.0,755.4082000000001,1.0,mogul viborita x 12 uds,3853.2533756108105,9324.935175384808
2023-03,6492,000-000-2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul viborita x 12 uds,0.0,0.0
2023-04,6492,000-000-2301,1.0,12.0,1.0,1046.73,12.0,1.0,865.07,1.0,mogul viborita x 12 uds,3666.82043573477,4436.832805087051
2023-05,6492,000-000-2301,1.0,12.0,1.0,1172.99,12.0,1.0,969.41,1.0,mogul viborita x 12 uds,3883.830066709904,4699.450005622028
2023-06,6492,000-000-2301,1.0,12.0,1.0,1243.37,12.0,1.0,1027.5773,1.0,mogul viborita x 12 uds,3954.726885641755,4785.2251775125715
2023-07,6492,000-000-2301,2.0,24.0,2.0,2635.9300000000003,12.0,1.0,1089.2323,1.0,mogul viborita x 12 uds,3962.2040566833225,9588.489561990838
2023-08,6492,000-000-2301,1.0,12.0,1.0,1383.85,12.0,1.0,1143.6938,1.0,mogul viborita x 12 uds,3598.8874058755664,4354.592406307442
2023-09,6492,000-000-2301,1.0,12.0,1.0,1583.84,12.0,1.0,1308.9584,1.0,mogul viborita x 12 uds,3603.612684022256,4360.372272687818
2023-10,6492,000-000-2301,1.0,12.0,1.0,1777.37,12.0,1.0,1468.8966,1.0,mogul viborita x 12 uds,3754.8084340824503,4543.331277698597
2023-11,6492,000-000-2301,1.0,12.0,1.0,1959.55,12.0,1.0,1619.4582,1.0,mogul viborita x 12 uds,3577.939090646961,4329.318623399636
2023-12,6492,000-000-2301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul viborita x 12 uds,0.0,0.0
2024-01,6492,000-000-2301,1.0,12.0,1.0,3994.33,12.0,1.0,3301.1039,1.0,mogul viborita x 12 uds,4670.419929257645,5651.200023129139
2024-02,6492,000-000-2301,1.0,12.0,1.0,3994.33,12.0,1.0,3301.1039,1.0,mogul viborita x 12 uds,4173.7443514366805,5050.223434431759
2024-03,6492,000-000-2301,2.0,24.0,2.0,6860.29,12.0,1.0,2834.83195,1.0,mogul viborita x 12 uds,3243.6328601144796,7849.587723856
2022-02,6492,000-000-2965,2.0,196.0,2.0,836.9,98.0,1.0,345.8252,1.0,crazy rodajas x 465 grs,3574.9529853566173,8651.417402332025
2022-03,6492,000-000-2965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crazy rodajas x 465 grs,0.0,0.0
2022-04,6492,000-000-2965,1.0,196.0,2.0,799.11,196.0,2.0,330.21,1.0,crazy rodajas x 465 grs,3006.859764161924,7276.617019894719
2022-05,6492,000-000-2965,1.0,98.0,1.0,439.38,98.0,1.0,363.1161,1.0,crazy rodajas x 465 grs,3167.1450885875297,3832.328583126963
2022-06,6492,000-000-2965,1.0,98.0,1.0,483.31,98.0,1.0,399.4275,1.0,crazy rodajas x 465 grs,3330.647959655268,4030.106753743765
2022-07,6492,000-000-2965,1.0,98.0,1.0,531.64,98.0,1.0,439.3695,1.0,crazy rodajas x 465 grs,3456.3268884008994,4182.178387324231
2022-03,6492,000-000-3176,3.0,48.0,3.0,2117.84,16.0,1.0,583.4296666666668,1.0,topline 7 menta x 16 uds,5626.099664224552,20422.648339013715
2022-04,6492,000-000-3176,1.0,16.0,1.0,762.81,16.0,1.0,630.4247,1.0,topline 7 menta x 16 uds,5740.585278349692,6946.072792163644
2022-05,6492,000-000-3176,1.0,16.0,1.0,685.85,16.0,1.0,566.82,1.0,topline 7 menta x 16 uds,4943.8765703673935,5982.071461463034
2022-06,6492,000-000-3176,2.0,48.0,3.0,2160.43,24.0,1.5,595.16,1.0,topline 7 menta x 16 uds,4962.774069558129,18014.863201652443
2022-07,6492,000-000-3176,3.0,64.0,4.0,3169.4300000000003,21.333333333333332,1.3333333333333333,657.2072666666667,1.0,topline 7 menta x 16 uds,5169.9609259005465,24932.513817878717
2022-08,6492,000-000-3176,2.0,64.0,4.0,3135.02,32.0,2.0,647.73,1.0,topline 7 menta x 16 uds,4757.616649285721,23026.91452896071
2022-09,6492,000-000-3176,2.0,64.0,4.0,3597.98,32.0,2.0,743.385,1.0,topline 7 menta x 16 uds,5117.346299658577,24767.932685278243
2022-10,6492,000-000-3176,1.0,16.0,1.0,1046.69,16.0,1.0,865.0304,1.0,topline 7 menta x 16 uds,5607.094392418315,6784.605060816737
2022-11,6492,000-000-3176,3.0,48.0,3.0,3181.94,16.0,1.0,876.5641333333333,1.0,topline 7 menta x 16 uds,5489.71557141394,19927.743904920066
2022-12,6492,000-000-3176,2.0,32.0,2.0,2322.54,16.0,1.0,959.7270000000001,1.0,topline 7 menta x 16 uds,5740.730754279595,13892.57237323169
2023-01,6492,000-000-3176,2.0,48.0,3.0,3701.94,24.0,1.5,1019.8224,1.0,topline 7 menta x 16 uds,5711.796943222515,20733.7371448138
2023-02,6492,000-000-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline 7 menta x 16 uds,0.0,0.0
2023-03,6492,000-000-3176,1.0,16.0,1.0,1421.46,16.0,1.0,1174.7643,1.0,topline 7 menta x 16 uds,5482.472362231066,6633.769143322597
2023-04,6492,000-000-3176,2.0,80.0,5.0,7598.82,40.0,2.5,1266.9128,1.0,topline 7 menta x 16 uds,5370.133914404566,32209.54196015361
2023-05,6492,000-000-3176,2.0,32.0,2.0,3329.99,16.0,1.0,1376.0297,1.0,topline 7 menta x 16 uds,5512.905294504708,13341.22330473516
2023-06,6492,000-000-3176,2.0,32.0,2.0,3561.28,16.0,1.0,1471.6014,1.0,topline 7 menta x 16 uds,5663.594964123913,13705.917562891154
2023-07,6492,000-000-3176,4.0,64.0,4.0,7644.28,16.0,1.0,1579.396125,1.0,topline 7 menta x 16 uds,5745.229675602643,27806.921651536766
2023-08,6492,000-000-3176,3.0,48.0,3.0,6619.389999999999,16.0,1.0,1823.5201,1.0,topline 7 menta x 16 uds,5738.112353368492,20829.385719830487
2023-09,6492,000-000-3176,4.0,64.0,4.0,9299.74,16.0,1.0,1921.43215,1.0,topline 7 menta x 16 uds,5289.776410944881,25602.5409379772
2023-10,6492,000-000-3176,3.0,48.0,3.0,7599.66,16.0,1.0,2093.571066666667,1.0,topline 7 menta x 16 uds,5351.607661472559,19426.32821408875
2023-11,6492,000-000-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline 7 menta x 16 uds,0.0,0.0
2023-12,6492,000-000-3176,1.0,16.0,1.0,4714.54,16.0,1.0,3896.319,1.0,topline 7 menta x 16 uds,6637.090360484456,8030.869132665572
2024-01,6492,000-000-3176,2.0,48.0,3.0,19093.9,24.0,1.5,5260.0307,1.0,topline 7 menta x 16 uds,7441.920325436301,27014.154594544132
2024-02,6492,000-000-3176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline 7 menta x 16 uds,0.0,0.0
2024-03,6492,000-000-3176,3.0,64.0,4.0,25458.550000000003,21.333333333333332,1.3333333333333333,5260.0307,1.0,topline 7 menta x 16 uds,6018.56079113648,29129.83584472
2024-04,6492,000-000-3176,3.0,64.0,4.0,25458.54,21.333333333333332,1.3333333333333333,5260.0307,1.0,topline 7 menta x 16 uds,5677.887538808,27480.966417599997
2024-05,6492,000-000-3176,2.0,32.0,2.0,12729.27,16.0,1.0,5260.0307,1.0,topline 7 menta x 16 uds,5417.831621,13111.1481
2022-11,6492,000-000-3442,1.0,150.0,150.0,967.76,150.0,150.0,5.332,1.0,baston viena x 470 grs,33.39306539439266,6060.853894613174
2023-01,6492,000-000-3465,1.0,40.0,40.0,4510.88,40.0,40.0,93.2,1.0,oblea bon o bon leche x 30 grs,521.99233426167,25264.428978264823
2023-01,6492,000-000-3466,1.0,20.0,20.0,2255.44,20.0,20.0,93.2,1.0,oblea bon o bon blanca x 30 grs,521.99233426167,12632.214489132411
2023-01,6492,000-000-3747,1.0,6.0,6.0,740.07,6.0,6.0,113.265,1.0,saladix duo jam queso x 25 grs,634.3719070831335,4144.9663821570175
2023-01,6492,000-000-3870,1.0,6.0,6.0,740.06,6.0,6.0,113.2634,1.0,saladix pizza x 30 grs,634.3629458413436,4144.91037439583
2023-01,6492,000-000-3871,1.0,6.0,6.0,740.06,6.0,6.0,113.2634,1.0,saladix jamon x 30 grs,634.3629458413436,4144.91037439583
2024-03,6492,000-000-4303,1.0,20.0,20.0,5575.68,20.0,20.0,230.4,1.0,alf bon o bon leche x 40 g,263.62515456,6379.7287403519995
2023-01,6492,000-000-4848,2.0,24.0,24.0,4607.17,12.0,12.0,165.45589999999999,1.0,alf tofi triple negro x 73g,926.681453415938,25803.727710733237
2023-02,6492,000-000-5871,1.0,14.0,1.0,704.38,14.0,1.0,582.1348,1.0,flics menta x 14 uds,2969.4049960809584,3592.964191694957
2022-01,6492,000-000-6020,1.0,12.0,1.0,331.44,12.0,1.0,273.9203,1.0,mogul rollo x 12 uds,3044.012144870844,3683.2151005091355
2022-02,6492,000-000-6020,2.0,24.0,2.0,662.88,12.0,1.0,273.9203,1.0,mogul rollo x 12 uds,2831.639204531018,6852.493210249555
2022-03,6492,000-000-6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul rollo x 12 uds,0.0,0.0
2022-04,6492,000-000-6020,2.0,24.0,2.0,729.18,12.0,1.0,301.3127,1.0,mogul rollo x 12 uds,2743.7237941340136,6639.841321678906
2022-05,6492,000-000-6020,2.0,24.0,2.0,729.17,12.0,1.0,301.3127,1.0,mogul rollo x 12 uds,2628.0879254157217,6359.914044696362
2022-06,6492,000-000-6020,3.0,36.0,3.0,1257.82,12.0,1.0,346.5093,1.0,mogul rollo x 12 uds,2889.386667283988,10488.400564842404
2022-07,6492,000-000-6020,3.0,36.0,3.0,1383.62,12.0,1.0,381.16023333333334,1.0,mogul rollo x 12 uds,2998.420152648649,10884.330863497014
2022-08,6492,000-000-6020,4.0,48.0,4.0,2005.81,12.0,1.0,414.42470000000003,1.0,mogul rollo x 12 uds,3043.974885515941,14732.79769549626
2022-09,6492,000-000-6020,2.0,60.0,5.0,2395.41,30.0,2.5,430.36185,1.0,mogul rollo x 12 uds,2962.543797106102,16489.628523127518
2022-10,6492,000-000-6020,1.0,24.0,2.0,1145.63,24.0,2.0,473.4,1.0,mogul rollo x 12 uds,3068.5609261487575,7425.930405204482
2022-11,6492,000-000-6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul rollo x 12 uds,0.0,0.0
2022-12,6492,000-000-6020,1.0,12.0,1.0,595.73,12.0,1.0,492.3352,1.0,mogul rollo x 12 uds,2944.966458226553,3563.4357814742975
2023-01,6492,000-000-6020,2.0,24.0,2.0,1350.64,12.0,1.0,558.1111,1.0,mogul rollo x 12 uds,3125.8553204543805,7564.632256944012
2023-02,6492,000-000-6020,3.0,48.0,4.0,2865.49,16.0,1.3333333333333333,595.9136666666667,1.0,mogul rollo x 12 uds,3039.689465451856,14616.546411965106
2023-03,6492,000-000-6020,2.0,24.0,2.0,1507.59,12.0,1.0,622.9699,1.0,mogul rollo x 12 uds,2907.319586790177,7035.726663276992
2023-04,6492,000-000-6020,2.0,24.0,2.0,1695.4299999999998,12.0,1.0,700.59035,1.0,mogul rollo x 12 uds,2969.6313737137743,7186.513659423862
2023-05,6492,000-000-6020,1.0,12.0,1.0,919.32,12.0,1.0,759.7668,1.0,mogul rollo x 12 uds,3043.918611864918,3683.150222225631
2023-06,6492,000-000-6020,3.0,36.0,3.0,2923.4,12.0,1.0,805.3525,1.0,mogul rollo x 12 uds,3099.4740582229692,11250.977009209048
2023-07,6492,000-000-6020,3.0,36.0,3.0,3098.83,12.0,1.0,853.674,1.0,mogul rollo x 12 uds,3105.3344505897217,11272.339974651855
2023-08,6492,000-000-6020,3.0,36.0,3.0,3351.3999999999996,12.0,1.0,923.2491333333334,1.0,mogul rollo x 12 uds,2905.2091376545586,10545.926936083217
2023-09,6492,000-000-6020,3.0,36.0,3.0,2544.70000004,12.0,1.0,701.0193000099999,1.0,mogul rollo x 12 uds,1929.9330225165588,7005.656709316032
2023-10,6492,000-000-6020,3.0,36.0,3.0,4248.610000000001,12.0,1.0,1170.4189333333334,1.0,mogul rollo x 12 uds,2991.836785713702,10860.340109117988
2023-11,6492,000-000-6020,1.0,12.0,1.0,1535.77,12.0,1.0,1269.2329,1.0,mogul rollo x 12 uds,2804.171177771186,3393.043128401143
2023-12,6492,000-000-6020,3.0,36.0,3.0,6536.2300000000005,12.0,1.0,1800.6196333333335,1.0,mogul rollo x 12 uds,3067.221962907997,11133.982902044037
2024-01,6492,000-000-6020,1.0,12.0,1.0,2889.71,12.0,1.0,2388.1893,1.0,mogul rollo x 12 uds,3378.8233389321267,4088.3775799286745
2024-02,6492,000-000-6020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mogul rollo x 12 uds,0.0,0.0
2024-03,6492,000-000-6020,3.0,36.0,3.0,8120.03,12.0,1.0,2236.9262,1.0,mogul rollo x 12 uds,2559.5052743676797,9290.990294191999
2024-04,6492,000-000-6020,3.0,36.0,3.0,6848.5,12.0,1.0,1886.64,1.0,mogul rollo x 12 uds,2036.5146816,7392.54484
2024-05,6492,000-000-6020,3.0,36.0,3.0,7810.8099999999995,12.0,1.0,2395.1721666666667,1.0,mogul rollo x 12 uds,2467.0273316666667,8045.1343
2023-01,6492,000-000-6072,1.0,60.0,60.0,6449.78,60.0,60.0,88.84,1.0,choc celofan leche x 25 grs,497.57295038419267,36123.77379478791
2023-01,6492,000-000-6074,1.0,30.0,30.0,3224.89,30.0,30.0,88.84,1.0,choc celofan blanco x 25 grs,497.57295038419267,18061.886897393953
2023-01,6492,000-000-6140,1.0,3.0,3.0,493.41,3.0,3.0,151.0284,1.0,alf bon o bon triple x 60 grs,845.876255963575,2763.4789447215726
2024-04,6492,000-000-6171,1.0,1.0,1.0,3400.67,1.0,1.0,2810.47,1.0,mogul gusanitos acidos x 500 grs,3033.7337367999994,3670.8192247999996
2023-01,6492,000-000-6596,1.0,3.0,3.0,493.41,3.0,3.0,151.0284,1.0,alf cofler block x 60 g,845.876255963575,2763.4789447215726
2022-01,6492,000-000-6906,1.0,20.0,1.0,419.85,20.0,1.0,346.9768,1.0,topline tab strong x 20 uds,3855.871920366698,4665.694725889333
2022-02,6492,000-000-6906,1.0,20.0,1.0,419.85,20.0,1.0,346.9768,1.0,topline tab strong x 20 uds,3586.8576003411144,4340.1811403621705
2022-03,6492,000-000-6906,1.0,20.0,1.0,461.82,20.0,1.0,381.6744,1.0,topline tab strong x 20 uds,3680.543408002519,4453.399433348748
2022-04,6492,000-000-6906,1.0,20.0,1.0,461.82,20.0,1.0,381.6744,1.0,topline tab strong x 20 uds,3475.489525970273,4205.28747247285
2022-05,6492,000-000-6906,1.0,20.0,1.0,461.82,20.0,1.0,381.6744,1.0,topline tab strong x 20 uds,3329.012955910223,4028.053134552538
2022-06,6492,000-000-6906,1.0,20.0,1.0,435.99,20.0,1.0,360.32,1.0,topline tab strong x 20 uds,3004.547941298449,3635.526356923598
2022-07,6492,000-000-6906,1.0,20.0,1.0,484.92,20.0,1.0,400.7581,1.0,topline tab strong x 20 uds,3152.587962465434,3814.6526664307926
2022-08,6492,000-000-6906,2.0,40.0,2.0,1066.8,20.0,1.0,440.8335,1.0,topline tab strong x 20 uds,3237.949144184918,7835.711548728648
2022-09,6492,000-000-6906,1.0,40.0,2.0,1026.15,40.0,2.0,424.03,1.0,topline tab strong x 20 uds,2918.9563300903656,7063.856420824538
2022-10,6492,000-000-6906,2.0,80.0,4.0,2293.53,40.0,2.0,473.8699,1.0,topline tab strong x 20 uds,3071.6068002070533,14866.574864702072
2022-11,6492,000-000-6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline tab strong x 20 uds,0.0,0.0
2022-12,6492,000-000-6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline tab strong x 20 uds,0.0,0.0
2023-01,6492,000-000-6906,1.0,60.0,3.0,2241.25,60.0,3.0,617.4241,1.0,topline tab strong x 20 uds,3458.0541543820887,12552.739476008237
2023-02,6492,000-000-6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline tab strong x 20 uds,0.0,0.0
2023-03,6492,000-000-6906,1.0,40.0,2.0,1667.8,40.0,2.0,689.1758,1.0,topline tab strong x 20 uds,3216.293920591973,7783.405918726821
2023-04,6492,000-000-6906,2.0,60.0,3.0,2519.91,30.0,1.5,720.654,1.0,topline tab strong x 20 uds,3054.676285495977,10681.282999309193
2023-05,6492,000-000-6906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,topline tab strong x 20 uds,0.0,0.0
2023-06,6492,000-000-6906,1.0,20.0,1.0,1078.03,20.0,1.0,890.9422,1.0,topline tab strong x 20 uds,3428.8739853369802,4148.898797714179
2023-07,6492,000-000-6906,2.0,40.0,2.0,2285.44,20.0,1.0,944.3986,1.0,topline tab strong x 20 uds,3435.3553085471767,8313.543070019437
2023-08,6492,000-000-6906,1.0,20.0,1.0,1199.86,20.0,1.0,991.6184,1.0,topline tab strong x 20 uds,3120.3482708347983,3775.626870420961
2023-09,6492,000-000-6906,2.0,40.0,2.0,2815.1400000000003,20.0,1.0,1163.28,1.0,topline tab strong x 20 uds,3202.5544609128983,7750.188402701274
2023-10,6492,000-000-6906,4.0,100.0,5.0,7743.91,25.0,1.25,1283.262,1.0,topline tab strong x 20 uds,3280.287380839137,19795.061531748
2023-11,6492,000-000-6906,2.0,40.0,2.0,3397.9700000000003,20.0,1.0,1404.1204,1.0,topline tab strong x 20 uds,3102.1839693885568,7507.282183538701
2023-12,6492,000-000-6906,1.0,5.0,5.0,713.57,5.0,5.0,117.9461,1.0,topline tab strong x 20 uds,200.91243128879736,1215.5135574194242
2024-01,6492,000-000-6906,1.0,5.0,5.0,1070.37,5.0,5.0,176.9192,1.0,topline tab strong x 20 uds,250.30625590073646,1514.3653550800097
2023-01,6492,000-000-7463,1.0,25.0,25.0,4957.32,25.0,25.0,163.8784,1.0,choc tofi leche x 28 grs,917.8462290887086,27764.839468691644
2022-08,6492,000-000-8721,1.0,4.0,4.0,243.73,4.0,4.0,55.9227,1.0,traviatas x 101 grs,410.75566762850355,1790.2118258076803
2022-07,6492,000-000-9302,1.0,6.0,6.0,533.03,6.0,6.0,81.5773,1.0,mellizas x 112 grs,641.7327909041175,4193.112906845676
2022-08,6492,000-000-9302,1.0,4.0,4.0,387.33,4.0,4.0,88.9193,1.0,mellizas x 112 grs,653.1177220799282,2844.9626492023503
2022-03,6492,000-000-9304,1.0,4.0,4.0,335.24,4.0,4.0,76.9599,1.0,amor x 112 grs,742.1358430786374,3232.7695336621073
2022-10,6492,000-000-9509,1.0,3.0,3.0,669.52,3.0,3.0,184.44,1.0,opera x 220 grs,1195.5331162206946,4339.803361375404
2022-10,6492,000-000-9660,1.0,3.0,3.0,355.74,3.0,3.0,98.0,1.0,melitas x 170 grs,635.2322998787035,2305.893248559694
2024-04,6492,000-000-9825,1.0,14.0,1.0,16018.16,14.0,1.0,13238.1497,1.0,h cono cofler duo x 14 uds,14289.788312167999,17290.642630399998
2022-03,6492,000-999-202201342,1.0,1.0,1.0,534.22,1.0,1.0,441.5,4.0,mog jely,4257.4506297333855,5151.5634777263185
2022-01,6492,000-999-202201370,1.0,2.0,2.0,1733.93,2.0,2.0,716.5,4.0,turron arcor,7962.296703822096,19268.758023249473
2022-02,6492,000-999-202201370,2.0,4.0,4.0,3467.86,2.0,2.0,716.5,4.0,turron arcor,7406.787631462415,35848.852136278096
2022-03,6492,000-999-202201370,1.0,1.0,1.0,866.97,1.0,1.0,716.5,4.0,turron arcor,6909.316820394045,8360.321568425716
2022-03,6492,000-999-202201380,1.0,1.0,1.0,628.55,1.0,1.0,519.46,4.0,tab tp 7 mint,5009.230586911222,6061.201796871845
2022-04,6492,000-999-202204600,1.0,1.0,1.0,1023.06,1.0,1.0,845.5,4.0,turron,7699.039794672804,9315.883681062045
